<<<<<<< HEAD
point	title	description	icon
10,20	my orange title	my orange description	http://www.myiconfinder.com/uploads/iconsets/256-256-a5485b563efc4511e0cd8bd04ad0fe9e.png
2,4	my aqua title	my aqua description	http://www.myiconfinder.com/uploads/iconsets/256-256-a5485b563efc4511e0cd8bd04ad0fe9e.png
42,-71	my purple title	my purple description<br/>is great	http://www.myiconfinder.com/uploads/iconsets/256-256-a5485b563efc4511e0cd8bd04ad0fe9e.png
=======
lat	lon	title	description	iconOffset
51.4857286	-0.1464688	point number 1484	point number 1484	-10,-25
51.4867286	-0.1464688	point number 1485	point number 1485	-10,-25
51.4877286	-0.1464688	point number 1486	point number 1486	-10,-25
51.4887286	-0.1464688	point number 1487	point number 1487	-10,-25
51.4897286	-0.1464688	point number 1488	point number 1488	-10,-25
51.4907286	-0.1464688	point number 1489	point number 1489	-10,-25
51.4917286	-0.1464688	point number 1490	point number 1490	-10,-25
51.4927286	-0.1464688	point number 1491	point number 1491	-10,-25
51.4937286	-0.1464688	point number 1492	point number 1492	-10,-25
51.4947286	-0.1464688	point number 1493	point number 1493	-10,-25
51.4957286	-0.1464688	point number 1494	point number 1494	-10,-25
51.4967286	-0.1464688	point number 1495	point number 1495	-10,-25
51.4977286	-0.1464688	point number 1496	point number 1496	-10,-25
51.4987286	-0.1464688	point number 1497	point number 1497	-10,-25
51.4997286	-0.1464688	point number 1498	point number 1498	-10,-25
51.5007286	-0.1464688	point number 1499	point number 1499	-10,-25
51.5017286	-0.1464688	point number 1500	point number 1500	-10,-25
51.5027286	-0.1464688	point number 1501	point number 1501	-10,-25
51.5037286	-0.1464688	point number 1502	point number 1502	-10,-25
51.5047286	-0.1464688	point number 1503	point number 1503	-10,-25
51.5057286	-0.1464688	point number 1504	point number 1504	-10,-25
51.5067286	-0.1464688	point number 1505	point number 1505	-10,-25
51.5077286	-0.1464688	point number 1506	point number 1506	-10,-25
51.5087286	-0.1464688	point number 1507	point number 1507	-10,-25
51.5097286	-0.1464688	point number 1508	point number 1508	-10,-25
51.5107286	-0.1464688	point number 1509	point number 1509	-10,-25
51.5117286	-0.1464688	point number 1510	point number 1510	-10,-25
51.5127286	-0.1464688	point number 1511	point number 1511	-10,-25
51.5137286	-0.1464688	point number 1512	point number 1512	-10,-25
51.5147286	-0.1464688	point number 1513	point number 1513	-10,-25
51.5157286	-0.1464688	point number 1514	point number 1514	-10,-25
51.5167286	-0.1464688	point number 1515	point number 1515	-10,-25
51.5177286	-0.1464688	point number 1516	point number 1516	-10,-25
51.5187286	-0.1464688	point number 1517	point number 1517	-10,-25
51.5197286	-0.1464688	point number 1518	point number 1518	-10,-25
51.5207286	-0.1464688	point number 1519	point number 1519	-10,-25
51.5217286	-0.1464688	point number 1520	point number 1520	-10,-25
51.5227286	-0.1464688	point number 1521	point number 1521	-10,-25
51.5237286	-0.1464688	point number 1522	point number 1522	-10,-25
51.5247286	-0.1464688	point number 1523	point number 1523	-10,-25
51.5257286	-0.1464688	point number 1524	point number 1524	-10,-25
51.5267286	-0.1464688	point number 1525	point number 1525	-10,-25
51.5277286	-0.1464688	point number 1526	point number 1526	-10,-25
51.5287286	-0.1464688	point number 1527	point number 1527	-10,-25
51.5297286	-0.1464688	point number 1528	point number 1528	-10,-25
51.5307286	-0.1464688	point number 1529	point number 1529	-10,-25
51.5317286	-0.1464688	point number 1530	point number 1530	-10,-25
51.5327286	-0.1464688	point number 1531	point number 1531	-10,-25
51.5337286	-0.1464688	point number 1532	point number 1532	-10,-25
51.5347286	-0.1464688	point number 1533	point number 1533	-10,-25
51.5357286	-0.1464688	point number 1534	point number 1534	-10,-25
51.5367286	-0.1464688	point number 1535	point number 1535	-10,-25
51.5377286	-0.1464688	point number 1536	point number 1536	-10,-25
51.5387286	-0.1464688	point number 1537	point number 1537	-10,-25
51.5397286	-0.1464688	point number 1538	point number 1538	-10,-25
51.5407286	-0.1464688	point number 1539	point number 1539	-10,-25
51.5417286	-0.1464688	point number 1540	point number 1540	-10,-25
51.4727286	-0.1449688	point number 1541	point number 1541	-10,-25
51.4737286	-0.1449688	point number 1542	point number 1542	-10,-25
51.4747286	-0.1449688	point number 1543	point number 1543	-10,-25
51.4757286	-0.1449688	point number 1544	point number 1544	-10,-25
51.4767286	-0.1449688	point number 1545	point number 1545	-10,-25
51.4777286	-0.1449688	point number 1546	point number 1546	-10,-25
51.4787286	-0.1449688	point number 1547	point number 1547	-10,-25
51.4797286	-0.1449688	point number 1548	point number 1548	-10,-25
51.4807286	-0.1449688	point number 1549	point number 1549	-10,-25
51.4817286	-0.1449688	point number 1550	point number 1550	-10,-25
51.4827286	-0.1449688	point number 1551	point number 1551	-10,-25
51.4837286	-0.1449688	point number 1552	point number 1552	-10,-25
51.4847286	-0.1449688	point number 1553	point number 1553	-10,-25
51.4857286	-0.1449688	point number 1554	point number 1554	-10,-25
51.4867286	-0.1449688	point number 1555	point number 1555	-10,-25
51.4877286	-0.1449688	point number 1556	point number 1556	-10,-25
51.4887286	-0.1449688	point number 1557	point number 1557	-10,-25
51.4897286	-0.1449688	point number 1558	point number 1558	-10,-25
51.4907286	-0.1449688	point number 1559	point number 1559	-10,-25
51.4917286	-0.1449688	point number 1560	point number 1560	-10,-25
51.4927286	-0.1449688	point number 1561	point number 1561	-10,-25
51.4937286	-0.1449688	point number 1562	point number 1562	-10,-25
51.4947286	-0.1449688	point number 1563	point number 1563	-10,-25
51.4957286	-0.1449688	point number 1564	point number 1564	-10,-25
51.4967286	-0.1449688	point number 1565	point number 1565	-10,-25
51.4977286	-0.1449688	point number 1566	point number 1566	-10,-25
51.4987286	-0.1449688	point number 1567	point number 1567	-10,-25
51.4997286	-0.1449688	point number 1568	point number 1568	-10,-25
51.5007286	-0.1449688	point number 1569	point number 1569	-10,-25
51.5017286	-0.1449688	point number 1570	point number 1570	-10,-25
51.5027286	-0.1449688	point number 1571	point number 1571	-10,-25
51.5037286	-0.1449688	point number 1572	point number 1572	-10,-25
51.5047286	-0.1449688	point number 1573	point number 1573	-10,-25
51.5057286	-0.1449688	point number 1574	point number 1574	-10,-25
51.5067286	-0.1449688	point number 1575	point number 1575	-10,-25
51.5077286	-0.1449688	point number 1576	point number 1576	-10,-25
51.5087286	-0.1449688	point number 1577	point number 1577	-10,-25
51.5097286	-0.1449688	point number 1578	point number 1578	-10,-25
51.5107286	-0.1449688	point number 1579	point number 1579	-10,-25
51.5117286	-0.1449688	point number 1580	point number 1580	-10,-25
51.5127286	-0.1449688	point number 1581	point number 1581	-10,-25
51.5137286	-0.1449688	point number 1582	point number 1582	-10,-25
51.5147286	-0.1449688	point number 1583	point number 1583	-10,-25
51.5157286	-0.1449688	point number 1584	point number 1584	-10,-25
51.5167286	-0.1449688	point number 1585	point number 1585	-10,-25
51.5177286	-0.1449688	point number 1586	point number 1586	-10,-25
51.5187286	-0.1449688	point number 1587	point number 1587	-10,-25
51.5197286	-0.1449688	point number 1588	point number 1588	-10,-25
51.5207286	-0.1449688	point number 1589	point number 1589	-10,-25
51.5217286	-0.1449688	point number 1590	point number 1590	-10,-25
51.5227286	-0.1449688	point number 1591	point number 1591	-10,-25
51.5237286	-0.1449688	point number 1592	point number 1592	-10,-25
51.5247286	-0.1449688	point number 1593	point number 1593	-10,-25
51.5257286	-0.1449688	point number 1594	point number 1594	-10,-25
51.5267286	-0.1449688	point number 1595	point number 1595	-10,-25
51.5277286	-0.1449688	point number 1596	point number 1596	-10,-25
51.5287286	-0.1449688	point number 1597	point number 1597	-10,-25
51.5297286	-0.1449688	point number 1598	point number 1598	-10,-25
51.5307286	-0.1449688	point number 1599	point number 1599	-10,-25
51.5317286	-0.1449688	point number 1600	point number 1600	-10,-25
51.5327286	-0.1449688	point number 1601	point number 1601	-10,-25
51.5337286	-0.1449688	point number 1602	point number 1602	-10,-25
51.5347286	-0.1449688	point number 1603	point number 1603	-10,-25
51.5357286	-0.1449688	point number 1604	point number 1604	-10,-25
51.5367286	-0.1449688	point number 1605	point number 1605	-10,-25
51.5377286	-0.1449688	point number 1606	point number 1606	-10,-25
51.5387286	-0.1449688	point number 1607	point number 1607	-10,-25
51.5397286	-0.1449688	point number 1608	point number 1608	-10,-25
51.5407286	-0.1449688	point number 1609	point number 1609	-10,-25
51.5417286	-0.1449688	point number 1610	point number 1610	-10,-25
51.4727286	-0.1434688	point number 1611	point number 1611	-10,-25
51.4737286	-0.1434688	point number 1612	point number 1612	-10,-25
51.4747286	-0.1434688	point number 1613	point number 1613	-10,-25
51.4757286	-0.1434688	point number 1614	point number 1614	-10,-25
51.4767286	-0.1434688	point number 1615	point number 1615	-10,-25
51.4777286	-0.1434688	point number 1616	point number 1616	-10,-25
51.4787286	-0.1434688	point number 1617	point number 1617	-10,-25
51.4797286	-0.1434688	point number 1618	point number 1618	-10,-25
51.4807286	-0.1434688	point number 1619	point number 1619	-10,-25
51.4817286	-0.1434688	point number 1620	point number 1620	-10,-25
51.4827286	-0.1434688	point number 1621	point number 1621	-10,-25
51.4837286	-0.1434688	point number 1622	point number 1622	-10,-25
51.4847286	-0.1434688	point number 1623	point number 1623	-10,-25
51.4857286	-0.1434688	point number 1624	point number 1624	-10,-25
51.4867286	-0.1434688	point number 1625	point number 1625	-10,-25
51.4877286	-0.1434688	point number 1626	point number 1626	-10,-25
51.4887286	-0.1434688	point number 1627	point number 1627	-10,-25
51.4897286	-0.1434688	point number 1628	point number 1628	-10,-25
51.4907286	-0.1434688	point number 1629	point number 1629	-10,-25
51.4917286	-0.1434688	point number 1630	point number 1630	-10,-25
51.4927286	-0.1434688	point number 1631	point number 1631	-10,-25
51.4937286	-0.1434688	point number 1632	point number 1632	-10,-25
51.4947286	-0.1434688	point number 1633	point number 1633	-10,-25
51.4957286	-0.1434688	point number 1634	point number 1634	-10,-25
51.4967286	-0.1434688	point number 1635	point number 1635	-10,-25
51.4977286	-0.1434688	point number 1636	point number 1636	-10,-25
51.4987286	-0.1434688	point number 1637	point number 1637	-10,-25
51.4997286	-0.1434688	point number 1638	point number 1638	-10,-25
51.5007286	-0.1434688	point number 1639	point number 1639	-10,-25
51.5017286	-0.1434688	point number 1640	point number 1640	-10,-25
51.5027286	-0.1434688	point number 1641	point number 1641	-10,-25
51.5037286	-0.1434688	point number 1642	point number 1642	-10,-25
51.5047286	-0.1434688	point number 1643	point number 1643	-10,-25
51.5057286	-0.1434688	point number 1644	point number 1644	-10,-25
51.5067286	-0.1434688	point number 1645	point number 1645	-10,-25
51.5077286	-0.1434688	point number 1646	point number 1646	-10,-25
51.5087286	-0.1434688	point number 1647	point number 1647	-10,-25
51.5097286	-0.1434688	point number 1648	point number 1648	-10,-25
51.5107286	-0.1434688	point number 1649	point number 1649	-10,-25
51.5117286	-0.1434688	point number 1650	point number 1650	-10,-25
51.5127286	-0.1434688	point number 1651	point number 1651	-10,-25
51.5137286	-0.1434688	point number 1652	point number 1652	-10,-25
51.5147286	-0.1434688	point number 1653	point number 1653	-10,-25
51.5157286	-0.1434688	point number 1654	point number 1654	-10,-25
51.5167286	-0.1434688	point number 1655	point number 1655	-10,-25
51.5177286	-0.1434688	point number 1656	point number 1656	-10,-25
51.5187286	-0.1434688	point number 1657	point number 1657	-10,-25
51.5197286	-0.1434688	point number 1658	point number 1658	-10,-25
51.5207286	-0.1434688	point number 1659	point number 1659	-10,-25
51.5217286	-0.1434688	point number 1660	point number 1660	-10,-25
51.5227286	-0.1434688	point number 1661	point number 1661	-10,-25
51.5237286	-0.1434688	point number 1662	point number 1662	-10,-25
51.5247286	-0.1434688	point number 1663	point number 1663	-10,-25
51.5257286	-0.1434688	point number 1664	point number 1664	-10,-25
51.5267286	-0.1434688	point number 1665	point number 1665	-10,-25
51.5277286	-0.1434688	point number 1666	point number 1666	-10,-25
51.5287286	-0.1434688	point number 1667	point number 1667	-10,-25
51.5297286	-0.1434688	point number 1668	point number 1668	-10,-25
51.5307286	-0.1434688	point number 1669	point number 1669	-10,-25
51.5317286	-0.1434688	point number 1670	point number 1670	-10,-25
51.5327286	-0.1434688	point number 1671	point number 1671	-10,-25
51.5337286	-0.1434688	point number 1672	point number 1672	-10,-25
51.5347286	-0.1434688	point number 1673	point number 1673	-10,-25
51.5357286	-0.1434688	point number 1674	point number 1674	-10,-25
51.5367286	-0.1434688	point number 1675	point number 1675	-10,-25
51.5377286	-0.1434688	point number 1676	point number 1676	-10,-25
51.5387286	-0.1434688	point number 1677	point number 1677	-10,-25
51.5397286	-0.1434688	point number 1678	point number 1678	-10,-25
51.5407286	-0.1434688	point number 1679	point number 1679	-10,-25
51.5417286	-0.1434688	point number 1680	point number 1680	-10,-25
51.4727286	-0.1419688	point number 1681	point number 1681	-10,-25
51.4737286	-0.1419688	point number 1682	point number 1682	-10,-25
51.4747286	-0.1419688	point number 1683	point number 1683	-10,-25
51.4757286	-0.1419688	point number 1684	point number 1684	-10,-25
51.4767286	-0.1419688	point number 1685	point number 1685	-10,-25
51.4777286	-0.1419688	point number 1686	point number 1686	-10,-25
51.4787286	-0.1419688	point number 1687	point number 1687	-10,-25
51.4797286	-0.1419688	point number 1688	point number 1688	-10,-25
51.4807286	-0.1419688	point number 1689	point number 1689	-10,-25
51.4817286	-0.1419688	point number 1690	point number 1690	-10,-25
51.4827286	-0.1419688	point number 1691	point number 1691	-10,-25
51.4837286	-0.1419688	point number 1692	point number 1692	-10,-25
51.4847286	-0.1419688	point number 1693	point number 1693	-10,-25
51.4857286	-0.1419688	point number 1694	point number 1694	-10,-25
51.4867286	-0.1419688	point number 1695	point number 1695	-10,-25
51.4877286	-0.1419688	point number 1696	point number 1696	-10,-25
51.4887286	-0.1419688	point number 1697	point number 1697	-10,-25
51.4897286	-0.1419688	point number 1698	point number 1698	-10,-25
51.4907286	-0.1419688	point number 1699	point number 1699	-10,-25
51.4917286	-0.1419688	point number 1700	point number 1700	-10,-25
51.4927286	-0.1419688	point number 1701	point number 1701	-10,-25
51.4937286	-0.1419688	point number 1702	point number 1702	-10,-25
51.4947286	-0.1419688	point number 1703	point number 1703	-10,-25
51.4957286	-0.1419688	point number 1704	point number 1704	-10,-25
51.4967286	-0.1419688	point number 1705	point number 1705	-10,-25
51.4977286	-0.1419688	point number 1706	point number 1706	-10,-25
51.4987286	-0.1419688	point number 1707	point number 1707	-10,-25
51.4997286	-0.1419688	point number 1708	point number 1708	-10,-25
51.5007286	-0.1419688	point number 1709	point number 1709	-10,-25
51.5017286	-0.1419688	point number 1710	point number 1710	-10,-25
51.5027286	-0.1419688	point number 1711	point number 1711	-10,-25
51.5037286	-0.1419688	point number 1712	point number 1712	-10,-25
51.5047286	-0.1419688	point number 1713	point number 1713	-10,-25
51.5057286	-0.1419688	point number 1714	point number 1714	-10,-25
51.5067286	-0.1419688	point number 1715	point number 1715	-10,-25
51.5077286	-0.1419688	point number 1716	point number 1716	-10,-25
51.5087286	-0.1419688	point number 1717	point number 1717	-10,-25
51.5097286	-0.1419688	point number 1718	point number 1718	-10,-25
51.5107286	-0.1419688	point number 1719	point number 1719	-10,-25
51.5117286	-0.1419688	point number 1720	point number 1720	-10,-25
51.5127286	-0.1419688	point number 1721	point number 1721	-10,-25
51.5137286	-0.1419688	point number 1722	point number 1722	-10,-25
